iter	Logloss
277	0.170525478
278	0.1703443375
279	0.1700797208
280	0.1699115895
281	0.1696340991
282	0.1693819903
283	0.1690333419
284	0.1688977474
285	0.1687496721
286	0.1685388812
287	0.1681806927
288	0.1679158321
289	0.1677744511
290	0.1675929176
291	0.16725095
292	0.1670426933
293	0.1668237446
294	0.1666513988
295	0.1664662878
296	0.1661894614
297	0.1660444758
298	0.165470767
299	0.1652915507
300	0.1650594437
301	0.1648730859
302	0.164641941
303	0.1644976194
304	0.1641942053
305	0.1637922324
306	0.1635161378
307	0.1632501931
308	0.1631174985
309	0.1627971588
310	0.1625403613
311	0.1623119673
312	0.1621151614
313	0.1615371027
314	0.1612859424
315	0.1609053807
316	0.160719443
317	0.1605364324
318	0.1603931407
319	0.1602610424
320	0.159975123
321	0.15980336
322	0.1595703315
323	0.1593739186
324	0.1589797919
325	0.1587868889
326	0.1585278147
327	0.1583786688
328	0.1582164866
329	0.1578775951
330	0.1574710555
331	0.1572445045
332	0.1571087473
333	0.1568812206
334	0.1565942036
335	0.1562809512
336	0.1561029139
337	0.1558055166
338	0.1555367803
339	0.1551939048
340	0.1549337329
341	0.1547511153
342	0.154584285
343	0.1543850128
344	0.1541031995
345	0.1538686532
346	0.1536165986
347	0.1533213695
348	0.1531719662
349	0.1529332596
350	0.1527259244
351	0.1524956468
352	0.1522363964
353	0.1518702803
354	0.1514897592
355	0.1512642517
356	0.1510986274
357	0.1508137786
358	0.150664714
359	0.1503972787
360	0.1501876126
361	0.1500481018
362	0.1498256162
363	0.1495843213
364	0.1492051553
365	0.1490140952
366	0.1488004586
367	0.1486047098
368	0.1484663101
369	0.148168303
370	0.1479721611
371	0.1476412514
372	0.1474260971
373	0.1472717068
374	0.1469614358
375	0.1466967513
376	0.1465170879
377	0.1461865982
378	0.1461283005
379	0.1459619173
380	0.1457652334
381	0.1455570851
382	0.1452884437
383	0.1450893748
384	0.1448562378
385	0.1445366705
386	0.1443208251
387	0.1441772895
388	0.1439354526
389	0.1437218431
390	0.1435521399
391	0.1432564635
392	0.1429434958
393	0.1426338616
394	0.142362415
395	0.1422057211
396	0.1417981515
397	0.1415715192
398	0.141356785
399	0.1411331204
400	0.1409194567
401	0.1406242411
402	0.1405454402
403	0.1402170103
404	0.140013483
405	0.1396584655
406	0.1395193747
407	0.1393275964
408	0.1390153604
409	0.138682838
410	0.1383463316
411	0.1382207515
412	0.1380588132
413	0.1378194155
414	0.1376003584
415	0.1372846261
416	0.1371368761
417	0.1368650636
418	0.1366276851
419	0.1363904828
420	0.1360654272
421	0.1357797518
422	0.1355414653
423	0.1353522346
424	0.1351376359
425	0.1348602403
426	0.1346020876
427	0.1343157482
428	0.1341047948
429	0.1339004002
430	0.1337465927
431	0.1336539152
432	0.1332782318
433	0.1330654761
434	0.1329090532
435	0.1327248229
436	0.132530768
437	0.1323221047
438	0.1320671095
439	0.1317534235
440	0.1316093187
441	0.1313862098
442	0.1312127257
443	0.1310970923
444	0.1309006659
445	0.1307409635
446	0.1305939046
447	0.130369847
448	0.1302152535
449	0.1300536947
450	0.1298654668
451	0.129699314
452	0.1295654676
453	0.1294732915
454	0.1293069762
455	0.1291530331
456	0.1289400741
457	0.1287795316
458	0.1285388194
459	0.1282705575
460	0.1280922898
461	0.1279506649
462	0.1277849052
463	0.1275018316
464	0.1273339985
465	0.1270934083
466	0.1269527049
467	0.1266810144
468	0.1263715564
469	0.1262136429
470	0.1260719367
471	0.1258984256
472	0.1256060693
473	0.1254246713
474	0.1252986711
475	0.1250907126
476	0.1249226219
477	0.1248351075
478	0.1246585744
479	0.1245019076
480	0.1243499566
481	0.1241476354
482	0.1239675789
483	0.1238325265
484	0.1236920806
485	0.1235417422
486	0.1232524757
487	0.1229250893
488	0.1226895402
489	0.1225988412
490	0.1223428974
491	0.1220490369
492	0.1219507627
493	0.1216864848
494	0.121568751
495	0.121428034
496	0.1212874526
497	0.1211847742
498	0.1210409269
499	0.1208770644
500	0.1207633146
501	0.1206783613
502	0.1204964348
503	0.1202432148
504	0.1201415528
505	0.1199588945
506	0.1197123824
507	0.1196072919
508	0.1194234682
509	0.1193581237
510	0.1192290609
511	0.1190184598
512	0.1189451201
513	0.1188370754
514	0.1186862763
515	0.1184958531
516	0.1183542418
517	0.1181491425
518	0.1180250801
519	0.1178741455
520	0.1177103913
521	0.1175434932
522	0.1172798658
523	0.1170338009
524	0.1169250922
525	0.1167953112
526	0.1167161308
527	0.1166109183
528	0.1163919561
529	0.1161866535
530	0.1160977569
531	0.1159823809
532	0.1158165127
533	0.1155276392
534	0.1154273729
535	0.1152622907
536	0.1151664558
537	0.1149010396
538	0.1148027247
539	0.1146600835
540	0.1145699943
541	0.1144938494
542	0.1142506303
543	0.1140474689
544	0.11387244
545	0.1136363556
546	0.1135258988
547	0.1134331061
548	0.1132991648
549	0.1131387714
550	0.1128510091
551	0.1127291149
552	0.1126805063
553	0.1124934845
554	0.1122706872
555	0.1121229778
556	0.1119689941
557	0.1118513754
558	0.1116882107
559	0.1115880936
560	0.1114952128
561	0.1113254486
562	0.1112027888
563	0.1110948932
564	0.1108529885
565	0.1106649775
566	0.1105535653
567	0.1104925505
568	0.1102829115
569	0.1100599651
570	0.1099368107
571	0.1097318334
572	0.1095622657
573	0.1094349104
574	0.1092731889
575	0.1091800846
576	0.109082698
577	0.1088747258
578	0.1087798937
579	0.1086466638
580	0.1085864621
581	0.1084884793
582	0.1082523407
583	0.1081801392
584	0.1080552096
585	0.1079623017
586	0.1078219371
587	0.1077396264
588	0.1076107804
589	0.1074237451
590	0.1073021016
591	0.1071583763
592	0.1069618212
593	0.1068393714
594	0.1067238125
595	0.1066016744
596	0.1065126084
597	0.1063726503
598	0.1062672346
599	0.1061556394
600	0.1060473034
601	0.1058316951
602	0.1056974557
603	0.105521817
604	0.1053026447
605	0.1051179876
606	0.1048981919
607	0.1047060477
608	0.104593382
609	0.1044735477
610	0.1042877726
611	0.1040716629
612	0.1040005455
613	0.1039320029
614	0.1038598828
615	0.1036238459
616	0.1036148004
617	0.1034138613
618	0.103257269
619	0.1030662631
620	0.1028796953
621	0.1026589104
622	0.1024814152
623	0.1024234426
624	0.1023573325
625	0.1021976369
626	0.1020071595
627	0.1018872236
628	0.1017901893
629	0.1016456306
630	0.1015447274
631	0.1013440391
632	0.1011454174
633	0.1010320606
634	0.1008450252
635	0.1007610748
636	0.1006575562
637	0.1005038368
638	0.1003962664
639	0.1003055471
640	0.100137321
641	0.09999909071
642	0.0998781587
643	0.0997618206
644	0.09972013673
645	0.09953263386
646	0.09942977255
647	0.09938258007
648	0.09922237633
649	0.09912240823
650	0.09897990252
651	0.09882981485
652	0.09871584145
653	0.09854315695
654	0.09843898794
655	0.09830571745
656	0.09824181619
657	0.09814176678
658	0.09800494585
659	0.09782476069
660	0.09765141218
661	0.09754937072
662	0.09735003077
663	0.09722054788
664	0.09710994199
665	0.0968943811
666	0.09687940689
667	0.09667597444
668	0.09658124392
669	0.0964811945
670	0.09631596323
671	0.09624040783
672	0.0961663092
673	0.09597586569
674	0.09589180006
675	0.09581276875
676	0.09575104925
677	0.09557959114
678	0.09535541162
679	0.09513065616
680	0.09492781319
681	0.09486994904
682	0.09468906599
683	0.09455996932
684	0.09440300435
685	0.09433368256
686	0.09423710228
687	0.09409448139
688	0.09397932903
689	0.09392083475
690	0.09376793518
691	0.0936900896
692	0.09356433333
693	0.09350848833
694	0.09336002004
695	0.09324848588
696	0.09316803846
697	0.09307450723
698	0.0929330382
699	0.09282974324
700	0.09275021053
701	0.09256533662
702	0.09241467979
703	0.09227827218
704	0.09206441876
705	0.09191670257
706	0.09183319932
707	0.09170371643
708	0.09156430043
709	0.09142578559
710	0.091342655
711	0.09126266832
712	0.0911097823
713	0.09103276336
714	0.0909391847
715	0.09081751415
716	0.09070020035
717	0.09059214888
718	0.09047822969
719	0.09040159019
720	0.09031339818
721	0.09026220806
722	0.09014937975
723	0.09001373101
724	0.0899164935
725	0.0897963407
726	0.08968725933
727	0.08953547097
728	0.08945458312
729	0.08934655876
730	0.08923436058
731	0.08914168309
732	0.08899924514
733	0.0887960024
734	0.08865290044
735	0.08853387917
736	0.08845823569
737	0.0882618567
738	0.08815984912
739	0.08807084404
740	0.08798389198
741	0.08788058347
742	0.08784593951
743	0.08780741988
744	0.08777026215
745	0.08761673922
746	0.08755134054
747	0.08743524636
748	0.08740749325
749	0.08728110007
750	0.08714293078
751	0.08704391127
752	0.08697295655
753	0.08680695285
754	0.08670920716
755	0.08652667762
756	0.08647688329
757	0.08640573207
758	0.08629487548
759	0.08617001359
760	0.08598948287
761	0.08583791133
762	0.08576568278
763	0.08556340219
764	0.08538098784
765	0.0852011889
766	0.08509964884
767	0.08507264105
768	0.08495440576
769	0.08483753916
770	0.08463007519
771	0.08452023494
772	0.08436728117
773	0.08424916106
774	0.08419490835
775	0.08409163372
776	0.08399941697
777	0.08382392734
778	0.08374185376
779	0.08369962106
780	0.08359623125
781	0.08351720671
782	0.08344084501
783	0.08337079145
784	0.08319036236
785	0.0831149357
786	0.08307233035
787	0.08306788551
788	0.08299545369
789	0.08288926553
790	0.08278059748
791	0.0826671187
792	0.08251579109
793	0.0824344967
794	0.08230352995
795	0.08223771795
796	0.08217290875
797	0.08205262044
798	0.08201361973
799	0.08193720382
800	0.0818252699
801	0.0817702312
802	0.08167416588
803	0.0816144181
804	0.08147644531
805	0.0814177342
806	0.08128056772
807	0.08121788608
808	0.08110456992
809	0.08094573487
810	0.0807964264
811	0.08066588651
812	0.08055488085
813	0.08041559358
814	0.08034535708
815	0.08019381264
816	0.08009965805
817	0.0800637877
818	0.0798973097
819	0.07976290091
820	0.07968763009
821	0.07961624173
822	0.07961415482
823	0.07944990602
824	0.07940398736
825	0.07932073481
826	0.07917761252
827	0.07909656206
828	0.07902587836
829	0.07890169405
830	0.07882072489
831	0.07879945609
832	0.07866893653
833	0.07850178097
834	0.07838278681
835	0.07832450257
836	0.07826049967
837	0.07819272273
838	0.07810959215
839	0.07804970208
840	0.07798942579
841	0.0779669035
842	0.07794838561
843	0.07788285142
844	0.07783935167
845	0.07781286561
846	0.07777101236
847	0.07768277969
848	0.07764010658
849	0.07754881132
850	0.07746107328
851	0.07739433302
852	0.07731731408
853	0.07720714183
854	0.07714881694
855	0.07710755316
856	0.07698656018
857	0.07684717128
858	0.07674275156
859	0.07656521569
860	0.07654133825
861	0.07645195373
862	0.07635063049
863	0.07629485325
864	0.07618736416
865	0.0760333195
866	0.07597139674
867	0.07585658316
868	0.07572672761
869	0.07561410257
870	0.07548297997
871	0.07545826236
872	0.07543448657
873	0.07529011755
874	0.07515223285
875	0.0751417509
876	0.07509951143
877	0.07500280919
878	0.07497990068
879	0.07488149098
880	0.07483112749
881	0.0747608571
882	0.07475863469
883	0.07472126014
884	0.07466225091
885	0.07454016704
886	0.0744500914
887	0.07438745719
888	0.07429965139
889	0.0742259051
890	0.07412477158
891	0.07409487059
892	0.073994313
893	0.07392270781
894	0.07377475447
895	0.07361879908
896	0.07356821199
897	0.07346640091
898	0.07335479899
899	0.07329484794
900	0.07317177483
901	0.07314514648
902	0.07295815178
903	0.07290813385
904	0.07285712667
905	0.07281452132
906	0.07280628211
907	0.0726718801
908	0.07256574614
909	0.07245477436
910	0.07228061276
911	0.07223407752
912	0.07216194383
913	0.07210712873
914	0.07198877826
915	0.07180515784
916	0.07171718943
917	0.07165330172
918	0.07155487169
919	0.07149274565
920	0.07139389553
921	0.07131955975
922	0.07122480213
923	0.07118998878
924	0.07100966133
925	0.07093724307
926	0.07087825416
927	0.07083964644
928	0.07076215998
929	0.07065198773
930	0.07057325455
931	0.07049716387
932	0.07046405121
933	0.07038109002
934	0.07021765429
935	0.07015667334
936	0.07002275918
937	0.06993294101
938	0.06986293488
939	0.0698544653
940	0.06981762603
941	0.06973487488
942	0.06964281397
943	0.06953224196
944	0.06944501209
945	0.0693697616
946	0.06927025424
947	0.06921546624
948	0.06915836097
949	0.06907983106
950	0.06899037878
951	0.06885134899
952	0.06879971845
953	0.06873647443
954	0.0686493733
955	0.0685587285
956	0.06849628401
957	0.06839265705
958	0.06832647239
959	0.06823937804
960	0.06823451312
961	0.06815778553
962	0.06809407399
963	0.06804727449
964	0.06801292189
965	0.06795736147
966	0.067906937
967	0.06779694091
968	0.06773562118
969	0.0676707239
970	0.06751579163
971	0.06742892087
972	0.06730659986
973	0.06722008144
974	0.06718711108
975	0.06710711085
976	0.067029787
977	0.06697854945
978	0.06692008227
979	0.06683168699
980	0.06674661179
981	0.06664460421
982	0.06657324972
983	0.06652037924
984	0.06647998275
985	0.06639148583
986	0.0663283299
987	0.06626436088
988	0.0662059479
989	0.06613325861
990	0.06607931757
991	0.06602438051
992	0.06594963141
993	0.06582667349
994	0.06570469126
995	0.06559258795
996	0.06555960403
997	0.06543872623
998	0.06534531697
999	0.06526470693
